Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Tract, %",Internet Access Score,"Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Tract, %",Spend Growth Score,"Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Tract, %"
,13121009000,Fulton County,Georgia,2023,60.0,47,74,58.0,33.0,83,25.0,-50.2,41.0,7.2,75,9.3,68.0,76.9,100.0,100.0,89.0,75.2,62.0,51,74.0,59.0,27.6,57.0,,37.0,-45.2,44.0,3.5,100.0,100.0,79.0,27.6,60.0,56.0,65.0,72.0,20.6,40.0,,98.0,98.9,33.0,44.5,,,63.0,96.3
,13121009000,Fulton County,Georgia,2024,60.0,47,74,58.0,33.0,83,25.0,-50.2,41.0,7.2,75,9.3,68.0,76.9,100.0,100.0,89.0,75.2,59.0,44,74.0,36.0,-14.0,58.0,,37.0,-45.2,46.0,3.4,100.0,100.0,76.0,2.2,64.0,64.0,65.0,72.0,20.6,57.0,,98.0,98.9,33.0,44.5,,,63.0,96.3
,13121003800,Fulton County,Georgia,2020,44.0,51,38,62.0,65.0,58,65.0,19.7,,,42,3.2,91.0,83.3,7.0,60.9,94.0,78.5,43.0,49,37.0,63.0,16.3,27.0,,56.0,27.3,97.0,10.5,6.0,7.0,8.0,10.0,28.0,39.0,18.0,15.0,4.6,63.0,,0.0,5.7,29.0,45.3,1.0,0.0,41.0,93.1
,13121003800,Fulton County,Georgia,2021,44.0,44,45,60.0,62.0,58,62.0,13.2,,,42,3.2,92.0,85.1,4.0,64.2,95.0,80.6,34.0,33,34.0,31.0,-1.8,43.0,,26.0,0.0,94.0,14.3,3.0,4.0,6.0,9.1,40.0,36.0,43.0,11.0,3.7,60.0,,0.0,7.3,34.0,44.0,100.0,100.0,37.0,93.4
,13121003800,Fulton County,Georgia,2022,50.0,44,57,67.0,66.0,68,66.0,36.2,,,42,3.2,93.0,85.5,43.0,89.1,93.0,78.4,41.0,47,35.0,25.0,-26.8,56.0,,61.0,64.3,97.0,19.5,0.0,0.0,9.0,11.0,42.0,18.0,67.0,19.0,8.3,17.0,,,,71.0,38.0,100.0,100.0,31.0,92.4
,13121003800,Fulton County,Georgia,2023,49.0,45,53,60.0,65.0,54,65.0,29.8,,,42,3.2,,,46.0,91.0,74.0,66.7,30.0,27,34.0,60.0,41.5,13.0,,9.0,-43.5,93.0,12.1,0.0,0.0,8.0,10.6,58.0,43.0,72.0,50.0,26.1,36.0,,,,87.0,35.0,99.0,100.0,30.0,92.2
,13121003800,Fulton County,Georgia,2024,53.0,47,59,60.0,65.0,54,65.0,29.8,,,42,3.2,,,46.0,91.0,74.0,66.7,38.0,24,52.0,32.0,-10.3,30.0,,9.0,-43.5,96.0,15.4,0.0,0.0,60.0,1.5,62.0,52.0,72.0,50.0,26.1,55.0,,,,87.0,35.0,99.0,100.0,30.0,92.2
,13121006500,Fulton County,Georgia,2020,46.0,63,30,46.0,54.0,37,43.0,-0.5,66.0,90.1,62,6.0,53.0,73.4,15.0,70.0,19.0,42.4,46.0,57,35.0,69.0,25.4,67.0,,35.0,2.0,29.0,2.4,21.0,28.0,54.0,21.5,48.0,78.0,18.0,72.0,95.6,85.0,,18.0,72.3,0.0,65.1,52.0,26.1,3.0,80.6
,13121006500,Fulton County,Georgia,2021,38.0,47,29,39.0,47.0,31,25.0,-12.6,69.0,135.6,62,6.0,44.0,71.7,5.0,66.2,13.0,37.9,42.0,43,41.0,29.0,-1.2,26.0,,74.0,60.0,33.0,3.6,31.0,39.0,60.0,22.6,33.0,52.0,14.0,72.0,88.4,32.0,,8.0,63.8,1.0,59.7,41.0,23.6,7.0,84.5
,13121006500,Fulton County,Georgia,2022,41.0,47,35,38.0,48.0,28,26.0,-19.2,71.0,203.0,62,6.0,26.0,66.0,8.0,73.8,18.0,41.8,38.0,34,42.0,23.0,-26.5,11.0,,68.0,53.8,7.0,1.6,57.0,66.0,62.0,23.5,48.0,60.0,36.0,71.0,61.0,48.0,,19.0,75.6,2.0,57.3,61.0,32.3,62.0,96.2
,13121006500,Fulton County,Georgia,2023,46.0,51,41,40.0,47.0,32,27.0,-17.6,67.0,138.4,62,6.0,48.0,71.6,5.0,73.0,14.0,39.6,49.0,40,58.0,67.0,55.7,15.0,,37.0,-13.8,,,57.0,66.0,58.0,22.4,50.0,67.0,34.0,64.0,35.0,70.0,,27.0,80.8,33.0,44.5,47.0,26.5,27.0,91.5
,13121006500,Fulton County,Georgia,2024,42.0,41,44,40.0,47.0,32,27.0,-17.6,67.0,138.4,62,6.0,48.0,71.6,5.0,73.0,14.0,39.6,43.0,20,66.0,15.0,-22.1,9.0,,37.0,-13.8,,,57.0,66.0,76.0,2.2,45.0,56.0,34.0,64.0,35.0,49.0,,27.0,80.8,33.0,44.5,47.0,26.5,27.0,91.5
,13089023801,DeKalb County,Georgia,2020,56.0,66,47,60.0,74.0,46,71.0,10.3,78.0,108.6,29,2.1,80.0,79.9,50.0,84.9,23.0,44.3,56.0,65,47.0,60.0,11.9,57.0,,78.0,44.9,8.0,1.3,80.0,87.0,54.0,21.5,54.0,60.0,47.0,87.0,45.3,34.0,,84.0,95.1,23.0,46.6,64.0,30.8,16.0,88.2
,13089023801,DeKalb County,Georgia,2021,53.0,58,48,63.0,76.0,50,71.0,9.8,80.0,146.7,29,2.1,91.0,84.5,58.0,90.9,24.0,44.3,49.0,46,52.0,83.0,58.7,25.0,,29.0,-10.9,18.0,2.5,76.0,83.0,63.0,23.2,48.0,53.0,42.0,85.0,37.7,21.0,,75.0,94.0,27.0,45.7,,,25.0,91.2
,13089023801,DeKalb County,Georgia,2022,60.0,64,55,62.0,75.0,48,75.0,15.3,75.0,100.7,29,2.1,76.0,79.6,46.0,89.9,42.0,53.0,64.0,62,66.0,25.0,-30.3,85.0,,77.0,68.7,68.0,7.2,63.0,72.0,67.0,24.6,52.0,54.0,51.0,50.0,12.8,59.0,,71.0,93.3,46.0,42.0,69.0,36.3,17.0,89.1
,13089023801,DeKalb County,Georgia,2023,54.0,57,52,61.0,74.0,48,76.0,19.3,73.0,110.4,29,2.1,82.0,80.9,40.0,89.7,41.0,53.3,59.0,60,58.0,62.0,39.8,47.0,,70.0,10.8,43.0,3.4,63.0,72.0,68.0,24.6,44.0,38.0,51.0,25.0,-2.0,50.0,,68.0,92.7,45.0,42.3,77.0,42.5,13.0,87.7
,13089023801,DeKalb County,Georgia,2024,50.0,48,51,61.0,74.0,48,76.0,19.3,73.0,110.4,29,2.1,82.0,80.9,40.0,89.7,41.0,53.3,48.0,44,53.0,22.0,-19.0,40.0,,70.0,10.8,24.0,2.1,63.0,72.0,71.0,2.0,38.0,26.0,51.0,25.0,-2.0,27.0,,68.0,92.7,45.0,42.3,77.0,42.5,13.0,87.7
,13121009404,Fulton County,Georgia,2020,60.0,56,64,50.0,52.0,49,28.0,-6.5,76.0,48.9,11,0.7,32.0,68.3,72.0,90.6,81.0,69.4,63.0,54,72.0,71.0,89.7,52.0,,38.0,-9.3,,,98.0,99.0,47.0,20.0,67.0,62.0,72.0,37.0,-2.3,87.0,,73.0,93.0,24.0,46.3,95.0,56.2,94.0,98.8
,13121009404,Fulton County,Georgia,2021,50.0,36,63,44.0,24.0,63,24.0,-16.3,,,11,0.7,69.0,77.9,88.0,96.5,84.0,70.8,53.0,55,51.0,10.0,-10.9,76.0,,78.0,24.3,12.0,2.0,98.0,99.0,44.0,19.3,52.0,29.0,74.0,33.0,-10.7,25.0,,,,39.0,43.0,94.0,63.1,90.0,98.8
,13121009404,Fulton County,Georgia,2022,44.0,38,51,42.0,28.0,56,28.0,-22.0,,,11,0.7,48.0,72.5,93.0,98.1,74.0,66.4,48.0,43,54.0,31.0,-18.4,26.0,,71.0,28.4,18.0,2.5,97.0,98.0,46.0,20.3,42.0,42.0,42.0,41.0,2.7,43.0,,,,6.0,53.5,,,78.0,97.7
,13121009404,Fulton County,Georgia,2023,44.0,39,50,44.0,28.0,59,28.0,-33.7,,,11,0.7,48.0,71.7,82.0,96.6,94.0,79.7,44.0,35,52.0,51.0,42.5,20.0,,33.0,-49.4,15.0,1.8,97.0,98.0,44.0,19.6,47.0,54.0,40.0,80.0,25.0,28.0,,,,5.0,54.3,,,75.0,97.6
,13121009404,Fulton County,Georgia,2024,48.0,35,60,44.0,28.0,59,28.0,-33.7,,,11,0.7,48.0,71.7,82.0,96.6,94.0,79.7,51.0,22,80.0,9.0,-19.3,24.0,,33.0,-49.4,78.0,6.5,97.0,98.0,66.0,1.8,47.0,54.0,40.0,80.0,25.0,28.0,,,,5.0,54.3,,,75.0,97.6
,13121006200,Fulton County,Georgia,2020,36.0,44,29,40.0,48.0,33,65.0,18.4,30.0,18.3,58,5.2,46.0,71.9,11.0,66.0,18.0,41.8,44.0,49,40.0,69.0,27.1,62.0,,16.0,-9.3,71.0,4.9,26.0,34.0,24.0,15.2,24.0,34.0,15.0,50.0,17.3,19.0,,16.0,70.4,30.0,45.1,8.0,7.3,7.0,83.9
,13121006200,Fulton County,Georgia,2021,49.0,58,40,56.0,65.0,46,65.0,18.6,,,58,5.2,56.0,74.8,19.0,79.2,51.0,55.8,52.0,49,54.0,78.0,70.5,58.0,,10.0,-25.6,74.0,7.7,63.0,72.0,25.0,15.4,40.0,60.0,21.0,68.0,37.5,51.0,,32.0,82.6,8.0,52.3,25.0,17.3,19.0,89.8
,13121006200,Fulton County,Georgia,2022,49.0,57,41,52.0,62.0,42,57.0,8.6,67.0,175.0,58,5.2,41.0,70.6,8.0,73.9,59.0,59.7,53.0,50,56.0,48.0,-13.5,36.0,,67.0,72.4,64.0,6.7,64.0,72.0,39.0,18.8,42.0,60.0,24.0,70.0,51.3,50.0,,19.0,76.1,25.0,46.0,38.0,22.4,13.0,87.6
,13121006200,Fulton County,Georgia,2023,44.0,50,39,48.0,51.0,44,34.0,-0.8,68.0,291.0,58,5.2,49.0,72.0,6.0,74.5,61.0,60.8,50.0,54,47.0,58.0,42.2,34.0,,71.0,54.0,38.0,3.1,64.0,72.0,40.0,18.8,36.0,46.0,27.0,71.0,111.3,22.0,,55.0,90.0,6.0,53.8,37.0,22.5,11.0,86.7
,13121006200,Fulton County,Georgia,2024,50.0,53,46,48.0,51.0,44,34.0,-0.8,68.0,291.0,58,5.2,49.0,72.0,6.0,74.5,61.0,60.8,61.0,55,67.0,35.0,-8.6,60.0,,71.0,54.0,47.0,3.4,64.0,72.0,89.0,3.3,40.0,53.0,27.0,71.0,111.3,35.0,,55.0,90.0,6.0,53.8,37.0,22.5,11.0,86.7
,13121007703,Fulton County,Georgia,2020,45.0,55,35,40.0,55.0,26,66.0,6.1,44.0,28.4,30,2.1,14.0,61.9,27.0,76.7,31.0,48.2,54.0,65,44.0,84.0,48.7,61.0,,50.0,10.9,65.0,4.4,14.0,18.0,53.0,21.3,40.0,44.0,36.0,50.0,14.6,37.0,,31.0,80.4,9.0,51.2,96.0,59.9,9.0,85.5
,13121007703,Fulton County,Georgia,2021,38.0,38,37,36.0,43.0,29,40.0,-3.0,46.0,31.7,30,2.1,28.0,66.9,30.0,84.0,27.0,45.9,50.0,42,57.0,25.0,-12.4,32.0,,70.0,37.7,88.0,11.1,25.0,33.0,59.0,22.3,27.0,28.0,26.0,35.0,10.3,22.0,,18.0,74.8,13.0,49.5,66.0,34.7,6.0,83.9
,13121007703,Fulton County,Georgia,2022,41.0,46,36,35.0,38.0,32,27.0,-11.9,49.0,42.5,30,2.1,26.0,65.8,51.0,90.9,20.0,42.7,52.0,61,43.0,87.0,188.9,32.0,,65.0,44.0,17.0,2.4,53.0,62.0,60.0,23.1,36.0,40.0,32.0,29.0,8.1,52.0,,19.0,75.8,43.0,42.5,63.0,33.6,3.0,79.0
,13121007703,Fulton County,Georgia,2023,42.0,41,42,42.0,42.0,42,25.0,-19.9,60.0,85.0,30,2.1,52.0,72.9,70.0,94.9,14.0,39.8,52.0,42,61.0,21.0,-53.8,40.0,,65.0,9.1,73.0,6.1,53.0,62.0,58.0,22.4,31.0,38.0,24.0,28.0,8.8,47.0,,14.0,72.3,36.0,44.0,38.0,23.0,7.0,84.1
,13121007703,Fulton County,Georgia,2024,43.0,48,38,42.0,42.0,42,25.0,-19.9,60.0,85.0,30,2.1,52.0,72.9,70.0,94.9,14.0,39.8,56.0,65,47.0,87.0,111.4,43.0,,65.0,9.1,11.0,1.4,53.0,62.0,76.0,2.2,30.0,36.0,24.0,28.0,8.8,45.0,,14.0,72.3,36.0,44.0,38.0,23.0,7.0,84.1
,13089020801,DeKalb County,Georgia,2020,52.0,45,59,53.0,50.0,56,35.0,0.5,65.0,46.5,37,2.7,71.0,77.6,67.0,89.2,49.0,55.5,50.0,38,62.0,75.0,56.0,15.0,,24.0,-10.1,73.0,5.1,88.0,92.0,26.0,15.6,52.0,47.0,58.0,84.0,26.3,10.0,,83.0,94.9,52.0,41.3,50.0,25.5,49.0,94.1
,13089020801,DeKalb County,Georgia,2021,59.0,56,62,57.0,54.0,60,45.0,1.6,63.0,45.1,37,2.7,73.0,79.1,67.0,92.6,62.0,60.5,58.0,55,60.0,71.0,25.6,62.0,,32.0,-5.6,62.0,6.1,89.0,92.0,30.0,16.5,62.0,59.0,66.0,79.0,24.2,39.0,,87.0,96.3,68.0,38.3,39.0,23.1,68.0,96.8
,13089020801,DeKalb County,Georgia,2022,58.0,58,59,59.0,58.0,60,50.0,3.2,66.0,58.1,37,2.7,80.0,80.7,64.0,93.1,57.0,59.2,51.0,43,59.0,15.0,-34.7,51.0,,62.0,34.3,61.0,6.2,87.0,90.0,29.0,16.8,66.0,74.0,58.0,79.0,25.9,69.0,,84.0,95.7,67.0,38.7,13.0,11.9,69.0,96.9
,13089020801,DeKalb County,Georgia,2023,55.0,55,55,62.0,71.0,53,65.0,12.0,77.0,124.5,37,2.7,77.0,79.4,55.0,92.5,43.0,54.0,50.0,50,51.0,75.0,100.0,15.0,,60.0,1.3,38.0,3.1,87.0,90.0,27.0,16.2,52.0,43.0,62.0,78.0,28.6,8.0,,85.0,95.8,67.0,38.7,12.0,11.8,85.0,98.4
,13089020801,DeKalb County,Georgia,2024,56.0,54,57,62.0,71.0,53,65.0,12.0,77.0,124.5,37,2.7,77.0,79.4,55.0,92.5,43.0,54.0,54.0,51,56.0,48.0,-4.7,44.0,,60.0,1.3,15.0,1.6,87.0,90.0,66.0,1.8,52.0,41.0,62.0,78.0,28.6,4.0,,85.0,95.8,67.0,38.7,12.0,11.8,85.0,98.4
,13121000400,Fulton County,Georgia,2020,64.0,70,58,70.0,74.0,65,65.0,16.8,82.0,88.5,81,11.4,27.0,66.7,56.0,86.6,96.0,81.1,67.0,57,77.0,69.0,9.2,30.0,,73.0,13.0,44.0,3.1,90.0,94.0,97.0,38.2,56.0,79.0,32.0,92.0,26.9,66.0,,42.0,84.9,3.0,55.8,1.0,0.0,81.0,97.3
,13121000400,Fulton County,Georgia,2021,65.0,70,60,66.0,64.0,69,64.0,15.4,,,81,11.4,47.0,72.4,71.0,93.2,77.0,67.3,80.0,84,76.0,87.0,17.9,82.0,,84.0,26.0,41.0,4.3,88.0,91.0,98.0,39.9,48.0,61.0,36.0,97.0,41.7,25.0,,36.0,84.3,3.0,56.1,,,70.0,97.0
,13121000400,Fulton County,Georgia,2022,66.0,72,60,67.0,60.0,74,60.0,10.5,,,81,11.4,62.0,75.8,81.0,95.8,71.0,65.0,72.0,79,66.0,94.0,35.6,91.0,,52.0,5.7,11.0,2.0,89.0,92.0,98.0,41.8,58.0,78.0,39.0,97.0,49.5,60.0,,38.0,85.4,4.0,55.4,,,74.0,97.4
,13121000400,Fulton County,Georgia,2023,66.0,70,62,66.0,63.0,70,47.0,3.8,79.0,109.7,81,11.4,45.0,70.8,72.0,95.1,82.0,70.7,66.0,66,67.0,39.0,-8.6,68.0,,90.0,16.4,14.0,1.7,89.0,92.0,99.0,42.2,65.0,80.0,50.0,95.0,42.5,65.0,,61.0,91.2,6.0,53.8,,,82.0,98.1
,13121000400,Fulton County,Georgia,2024,68.0,73,62,66.0,63.0,70,47.0,3.8,79.0,109.7,81,11.4,45.0,70.8,72.0,95.1,82.0,70.7,72.0,77,67.0,96.0,37.3,45.0,,90.0,16.4,11.0,1.4,89.0,92.0,100.0,10.1,65.0,80.0,50.0,95.0,42.5,65.0,,61.0,91.2,6.0,53.8,,,82.0,98.1
,13121007808,Fulton County,Georgia,2020,36.0,54,19,42.0,47.0,36,47.0,0.1,,,31,2.2,100.0,94.5,4.0,54.3,10.0,35.2,38.0,66,9.0,66.0,31.4,68.0,,64.0,46.2,,,5.0,6.0,13.0,11.9,31.0,50.0,12.0,62.0,30.9,38.0,,1.0,29.4,1.0,61.4,41.0,22.1,6.0,83.7
,13121007808,Fulton County,Georgia,2021,31.0,42,20,38.0,34.0,43,34.0,-6.5,,,31,2.2,100.0,95.8,7.0,69.9,33.0,48.4,24.0,39,10.0,22.0,-2.2,29.0,,66.0,100.0,,,3.0,3.0,18.0,13.7,30.0,52.0,8.0,55.0,24.6,50.0,,0.0,28.9,0.0,66.4,22.0,16.1,12.0,87.3
,13121007808,Fulton County,Georgia,2022,30.0,37,22,42.0,44.0,39,29.0,-14.4,60.0,92.2,31,2.2,93.0,85.7,12.0,77.7,21.0,43.6,23.0,34,12.0,29.0,-20.0,15.0,,59.0,55.3,,,3.0,4.0,20.0,14.7,25.0,34.0,16.0,20.0,8.7,47.0,,1.0,38.5,23.0,46.5,35.0,21.3,7.0,83.9
,13121007808,Fulton County,Georgia,2023,33.0,39,27,46.0,42.0,49,28.0,-23.2,55.0,92.7,31,2.2,92.0,84.5,12.0,80.0,61.0,61.1,28.0,46,10.0,66.0,69.4,67.0,,6.0,-52.5,,,3.0,4.0,18.0,14.0,25.0,28.0,22.0,19.0,9.7,36.0,,1.0,36.8,31.0,44.8,51.0,28.4,3.0,79.3
,13121007808,Fulton County,Georgia,2024,30.0,24,35,46.0,42.0,49,28.0,-23.2,55.0,92.7,31,2.2,92.0,84.5,12.0,80.0,61.0,61.1,25.0,16,34.0,21.0,-11.5,20.0,,6.0,-52.5,,,3.0,4.0,66.0,1.8,18.0,14.0,22.0,19.0,9.7,9.0,,1.0,36.8,31.0,44.8,51.0,28.4,3.0,79.3
,13121001100,Fulton County,Georgia,2020,66.0,68,63,80.0,80.0,81,79.0,14.4,80.0,65.5,88,15.7,87.0,82.0,78.0,92.0,72.0,64.8,64.0,64,65.0,82.0,19.1,35.0,,75.0,14.8,6.0,1.2,100.0,100.0,90.0,31.9,51.0,60.0,42.0,66.0,12.2,55.0,,64.0,91.2,18.0,47.9,1.0,0.0,86.0,97.9
,13121001100,Fulton County,Georgia,2021,58.0,52,63,55.0,37.0,73,40.0,-2.8,34.0,-13.5,88,15.7,65.0,77.1,59.0,91.1,81.0,69.6,68.0,70,67.0,57.0,2.7,92.0,,62.0,3.8,8.0,1.7,99.0,99.0,94.0,34.1,49.0,48.0,50.0,54.0,9.0,41.0,,45.0,87.4,34.0,44.0,,,71.0,97.1
,13121001100,Fulton County,Georgia,2022,56.0,54,57,48.0,33.0,63,26.0,-16.0,40.0,5.6,88,15.7,41.0,70.4,51.0,90.9,72.0,65.4,66.0,66,65.0,46.0,-24.0,84.0,,69.0,20.8,3.0,1.1,99.0,99.0,92.0,33.4,54.0,63.0,44.0,44.0,4.0,82.0,,44.0,87.3,46.0,42.0,,,43.0,94.1
,13121001100,Fulton County,Georgia,2023,54.0,46,63,46.0,28.0,64,24.0,-33.8,31.0,-6.2,88,15.7,41.0,69.7,55.0,92.4,71.0,65.3,64.0,56,73.0,71.0,35.0,59.0,,37.0,-52.4,28.0,2.5,99.0,99.0,92.0,33.2,53.0,53.0,53.0,39.0,0.5,67.0,,50.0,88.8,62.0,39.6,,,46.0,94.5
,13121001100,Fulton County,Georgia,2024,54.0,43,64,46.0,28.0,64,24.0,-33.8,31.0,-6.2,88,15.7,41.0,69.7,55.0,92.4,71.0,65.3,60.0,46,74.0,49.0,-10.4,51.0,,37.0,-52.4,25.0,2.2,99.0,99.0,98.0,6.6,54.0,56.0,53.0,39.0,0.5,72.0,,50.0,88.8,62.0,39.6,,,46.0,94.5
,13121010002,Fulton County,Georgia,2020,70.0,73,66,69.0,82.0,56,83.0,7.4,82.0,49.3,20,1.4,58.0,74.5,66.0,89.0,79.0,68.2,70.0,60,79.0,74.0,12.0,38.0,,69.0,10.1,45.0,3.2,95.0,97.0,97.0,37.3,70.0,76.0,64.0,62.0,10.7,89.0,,80.0,94.3,9.0,51.0,95.0,54.6,73.0,96.6
,13121010002,Fulton County,Georgia,2021,68.0,68,67,51.0,36.0,66,35.0,-15.9,36.0,-39.8,20,1.4,80.0,81.1,79.0,94.7,83.0,70.7,78.0,84,71.0,79.0,11.6,94.0,,79.0,19.2,29.0,3.4,87.0,91.0,97.0,38.4,74.0,84.0,65.0,76.0,18.2,92.0,,73.0,93.7,21.0,47.1,95.0,64.2,71.0,97.1
,13121010002,Fulton County,Georgia,2022,62.0,54,69,48.0,34.0,63,32.0,-38.8,35.0,-42.7,20,1.4,92.0,85.1,62.0,92.7,77.0,67.7,65.0,55,75.0,48.0,-23.1,48.0,,69.0,20.5,34.0,3.7,92.0,94.0,98.0,41.6,71.0,73.0,69.0,87.0,26.0,59.0,,79.0,94.7,25.0,46.1,97.0,75.9,74.0,97.4
,13121010002,Fulton County,Georgia,2023,59.0,49,69,46.0,31.0,60,31.0,-65.0,,,20,1.4,95.0,86.2,61.0,93.5,66.0,63.1,64.0,55,72.0,91.0,66.7,42.0,,33.0,-79.3,26.0,2.4,92.0,94.0,98.0,40.7,67.0,60.0,74.0,82.0,25.8,38.0,,78.0,94.5,36.0,43.9,98.0,88.6,83.0,98.2
,13121010002,Fulton County,Georgia,2024,60.0,51,68,46.0,31.0,60,31.0,-65.0,,,20,1.4,95.0,86.2,61.0,93.5,66.0,63.1,66.0,60,71.0,87.0,4.8,61.0,,33.0,-79.3,20.0,1.9,92.0,94.0,100.0,9.3,68.0,62.0,74.0,82.0,25.8,42.0,,78.0,94.5,36.0,43.9,98.0,88.6,83.0,98.2
,13121007002,Fulton County,Georgia,2020,45.0,60,30,48.0,52.0,44,69.0,24.8,35.0,24.7,76,9.5,71.0,77.6,5.0,57.6,25.0,45.6,46.0,60,33.0,64.0,24.4,63.0,,54.0,22.2,58.0,3.9,13.0,17.0,29.0,16.3,41.0,68.0,14.0,53.0,18.7,84.0,,17.0,71.7,31.0,44.8,9.0,8.1,1.0,77.6
,13121007002,Fulton County,Georgia,2021,44.0,57,31,57.0,66.0,48,69.0,27.3,64.0,109.3,76,9.5,50.0,73.3,29.0,83.5,38.0,50.8,45.0,68,22.0,70.0,29.4,65.0,,69.0,136.4,25.0,3.0,7.0,9.0,34.0,17.4,30.0,36.0,23.0,34.0,12.1,39.0,,23.0,78.4,35.0,43.9,31.0,19.7,3.0,79.4
,13121007002,Fulton County,Georgia,2022,44.0,45,44,58.0,67.0,49,66.0,15.4,68.0,234.3,76,9.5,49.0,72.6,26.0,84.6,45.0,54.5,40.0,29,52.0,14.0,-33.3,11.0,,63.0,65.4,79.0,9.1,30.0,38.0,48.0,20.7,34.0,38.0,31.0,47.0,18.3,30.0,,28.0,81.1,43.0,42.4,48.0,26.4,4.0,81.4
,13121007002,Fulton County,Georgia,2023,48.0,50,45,56.0,66.0,47,64.0,14.3,68.0,298.3,76,9.5,49.0,71.8,41.0,90.0,23.0,45.4,34.0,22,47.0,43.0,29.5,4.0,,19.0,-24.4,67.0,5.3,30.0,38.0,44.0,19.6,50.0,61.0,40.0,54.0,25.6,68.0,,44.0,87.2,46.0,42.1,62.0,33.7,7.0,83.7
,13121007002,Fulton County,Georgia,2024,47.0,46,48,56.0,66.0,47,64.0,14.3,68.0,298.3,76,9.5,49.0,71.8,41.0,90.0,23.0,45.4,38.0,19,57.0,31.0,-8.8,8.0,,19.0,-24.4,53.0,3.8,30.0,38.0,87.0,3.1,46.0,52.0,40.0,54.0,25.6,49.0,,44.0,87.2,46.0,42.1,62.0,33.7,7.0,83.7
,13121006700,Fulton County,Georgia,2020,37.0,49,25,47.0,50.0,44,62.0,5.3,39.0,28.2,70,7.8,52.0,73.2,12.0,66.9,43.0,53.0,38.0,57,19.0,72.0,24.0,27.0,,73.0,63.6,4.0,1.1,6.0,7.0,47.0,20.0,26.0,40.0,11.0,56.0,20.8,24.0,,9.0,63.5,13.0,49.5,19.0,13.6,4.0,81.5
,13121006700,Fulton County,Georgia,2021,34.0,42,25,32.0,21.0,42,21.0,-13.5,21.0,2.9,70,7.8,48.0,72.9,17.0,78.4,32.0,48.2,42.0,59,25.0,68.0,15.1,65.0,,43.0,8.3,10.0,1.9,15.0,21.0,49.0,20.4,27.0,46.0,8.0,65.0,32.6,27.0,,,,14.0,49.4,,,1.0,76.6
,13121006700,Fulton County,Georgia,2022,40.0,48,32,38.0,38.0,39,19.0,-30.6,57.0,70.6,70,7.8,40.0,70.2,19.0,81.5,28.0,47.2,50.0,63,38.0,81.0,110.3,35.0,,73.0,105.1,1.0,0.9,57.0,66.0,56.0,22.2,32.0,43.0,20.0,67.0,38.1,19.0,,,,28.0,45.3,,,11.0,86.4
,13121006700,Fulton County,Georgia,2023,36.0,36,36,37.0,38.0,36,19.0,-47.3,57.0,93.4,70,7.8,22.0,63.7,14.0,80.9,39.0,52.5,42.0,29,54.0,18.0,-41.8,59.0,,11.0,-55.2,49.0,3.8,57.0,66.0,56.0,22.0,30.0,42.0,18.0,68.0,51.6,15.0,,,,16.0,48.6,,,19.0,89.7
,13121006700,Fulton County,Georgia,2024,39.0,42,36,37.0,38.0,36,19.0,-47.3,57.0,93.4,70,7.8,22.0,63.7,14.0,80.9,39.0,52.5,50.0,47,54.0,80.0,42.7,51.0,,11.0,-55.2,24.0,2.1,57.0,66.0,80.0,2.4,29.0,40.0,18.0,68.0,51.6,13.0,,,,16.0,48.6,,,19.0,89.7
,13121002100,Fulton County,Georgia,2020,44.0,50,37,46.0,34.0,57,7.0,-9.2,61.0,61.7,25,1.7,68.0,77.0,42.0,82.5,94.0,78.0,35.0,41,29.0,40.0,-1.3,32.0,,51.0,9.8,1.0,0.7,11.0,14.0,75.0,26.0,49.0,74.0,24.0,78.0,45.8,70.0,,5.0,55.3,5.0,53.8,86.0,43.5,1.0,75.2
,13121002100,Fulton County,Georgia,2021,44.0,54,34,44.0,36.0,51,8.0,-14.7,65.0,83.6,25,1.7,53.0,74.0,34.0,85.1,93.0,78.1,57.0,73,41.0,54.0,3.4,96.0,,68.0,26.9,0.0,0.7,52.0,62.0,70.0,24.9,32.0,53.0,11.0,78.0,59.9,28.0,,18.0,75.2,14.0,49.2,,,1.0,74.7
